0.0000000000000000,0.0000000000000000,0.0000000013850444
0.9758745051153656,0.0008425101143493,-0.0016855416162543
0.9767948631738530,0.0021864893649430,-0.0088120447582126
0.9776651917449216,0.0034821825864791,-0.0199337924112642
0.9785088243871385,0.0047311850286814,-0.0347506793766922
0.9793219226726486,0.0059349775000636,-0.0529829973128721
0.9801054889972826,0.0070950514801409,-0.0743613419163646
0.9808605082591911,0.0082128599792250,-0.0986300402144076
0.9815879356909182,0.0092898174815773,-0.1255469220325815
0.9822886975633300,0.0103273004570325,-0.1548826316277176
0.9829637047614022,0.0113266476695963,-0.1864201408447743
0.9836138285489265,0.0122891606403431,-0.2199544063183353
0.9842399301335570,0.0132161038666830,-0.2552917711334075
0.9848428311017642,0.0141087048386038,-0.2922494828299522
0.9854233476097037,0.0149681560283176,-0.3306553499118619
0.9859822490524903,0.0157956140456757,-0.3703471788263907
0.9865202983893101,0.0165922006370529,-0.4111723972320646
0.9870382335395658,0.0173590032781804,-0.4529877105076578
0.9875367616508779,0.0180970764247810,-0.4956584092299672
0.9880165768984490,0.0188074412933017,-0.5390583393953573
0.9884783443952432,0.0194910870140967,-0.5830693497870245
0.9889227055217387,0.0201489713217127,-0.6275807386497392
0.9893502945185561,0.0207820207579141,-0.6724892232188679
0.9897617184747431,0.0213911328156286,-0.7176982568934599
0.9901575622552833,0.0219771743878348,-0.7631180652474019
0.9905383827690959,0.0225409849672387,-0.8086649057231607
0.9909047377295916,0.0230833753144288,-0.8542610336981936
0.9912571533744695,0.0236051291957711,-0.8998343555313134
0.9915961438740627,0.0241070037732173,-0.9453180691436543
0.9919221999679032,0.0245897317482506,-0.9906504015527482
0.9922358041494899,0.0250540205903898,-1.0357744177363906
0.9925374081405391,0.0255005497760479,-1.0806376944546727
0.9928274639644521,0.0259299814838957,-1.1251919359001468
0.9931064044374058,0.0263429504679685,-1.1693931239751489
0.9933746297936908,0.0267400687840911,-1.2132008292321845
0.9936325646034513,0.0271219309954423,-1.2565782607355296
0.9938805794353707,0.0274891080411958,-1.2994922127370183
0.9941190410367998,0.0278421497053059,-1.3419124275555974
0.9943482935287795,0.0281815883115650,-1.3838117957162472
0.9945687433804056,0.0285079353777491,-1.4251659432067381
0.9947806604984205,0.0288216876251624,-1.4659530514218491
0.9949843907134085,0.0291233174283343,-1.5061541736460275
0.9951802583358184,0.0294132865232769,-1.5457522994558612
0.9953685339763222,0.0296920355313880,-1.5847328041670028
0.9955495227381456,0.0299599916987692,-1.6230831164235022
0.9957235055897826,0.0302175660213901,-1.6607922846788941
0.9958907248841579,0.0304651509955695,-1.6978516627931990
0.9960514732548857,0.0307031306230545,-1.7342538442412212
0.9962059807864025,0.0309318718596018,-1.7699931489556713
0.9963544671047611,0.0311517266614704,-1.8050653449332323
